willis goldsmith,0.6976981351981353,Word,Year,Filename
jeffrey fisher,0.11904761904761904,JUSTICE,2007,2007_JUSTICE7556.wav
jeffrey fisher,0.11904761904761904,FEDERAL,2007,2007_FEDERAL5293.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4839.wav
jeffrey fisher,0.11904761904761904,ISSUE,2007,2007_ISSUE3167.wav
jeffrey fisher,0.11904761904761904,ISSUE,2007,2007_ISSUE3168.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4840.wav
jeffrey fisher,0.11904761904761904,GOVERNMENT,2007,2007_GOVERNMENT3815.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4841.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4842.wav
jeffrey fisher,0.11904761904761904,GOVERNMENT,2007,2007_GOVERNMENT3816.wav
jeffrey fisher,0.11904761904761904,GOVERNMENT,2007,2007_GOVERNMENT3817.wav
jeffrey fisher,0.11904761904761904,JUSTICE,2007,2007_JUSTICE7557.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4843.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4844.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4845.wav
jeffrey fisher,0.11904761904761904,GOVERNMENT,2007,2007_GOVERNMENT3818.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4846.wav
jeffrey fisher,0.11904761904761904,GOVERNMENT,2007,2007_GOVERNMENT3819.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4847.wav
jeffrey fisher,0.11904761904761904,FEDERAL,2007,2007_FEDERAL5294.wav
jeffrey fisher,0.11904761904761904,JUSTICE,2007,2007_JUSTICE7558.wav
jeffrey fisher,0.11904761904761904,FEDERAL,2007,2007_FEDERAL5295.wav
jeffrey fisher,0.11904761904761904,JUSTICE,2007,2007_JUSTICE7559.wav
jeffrey fisher,0.11904761904761904,FEDERAL,2007,2007_FEDERAL5296.wav
jeffrey fisher,0.11904761904761904,FEDERAL,2007,2007_FEDERAL5297.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4848.wav
jeffrey fisher,0.11904761904761904,ARGUMENT,2007,2007_ARGUMENT3221.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4849.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4850.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4851.wav
jeffrey fisher,0.11904761904761904,GOVERNMENT,2007,2007_GOVERNMENT3820.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4852.wav
jeffrey fisher,0.11904761904761904,JUSTICE,2007,2007_JUSTICE7560.wav
jeffrey fisher,0.11904761904761904,JUSTICE,2007,2007_JUSTICE7561.wav
jeffrey fisher,0.11904761904761904,JUSTICE,2007,2007_JUSTICE7562.wav
jeffrey fisher,0.11904761904761904,FEDERAL,2007,2007_FEDERAL5298.wav
jeffrey fisher,0.11904761904761904,GOVERNMENT,2007,2007_GOVERNMENT3821.wav
jeffrey fisher,0.11904761904761904,JUSTICE,2007,2007_JUSTICE7563.wav
jeffrey fisher,0.11904761904761904,GOVERNMENT,2007,2007_GOVERNMENT3822.wav
jeffrey fisher,0.11904761904761904,JUSTICE,2007,2007_JUSTICE7564.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4853.wav
jeffrey fisher,0.11904761904761904,GOVERNMENT,2007,2007_GOVERNMENT3823.wav
jeffrey fisher,0.11904761904761904,FEDERAL,2007,2007_FEDERAL5299.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4854.wav
jeffrey fisher,0.11904761904761904,JUSTICE,2007,2007_JUSTICE7565.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4855.wav
jeffrey fisher,0.11904761904761904,JUSTICE,2007,2007_JUSTICE7566.wav
jeffrey fisher,0.11904761904761904,JUSTICE,2007,2007_JUSTICE7567.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4856.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4857.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4858.wav
jeffrey fisher,0.11904761904761904,JUSTICE,2007,2007_JUSTICE7568.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4859.wav
jeffrey fisher,0.11904761904761904,FEDERAL,2007,2007_FEDERAL5300.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4860.wav
jeffrey fisher,0.11904761904761904,GOVERNMENT,2007,2007_GOVERNMENT3824.wav
jeffrey fisher,0.11904761904761904,JUSTICE,2007,2007_JUSTICE7569.wav
jeffrey fisher,0.11904761904761904,FEDERAL,2007,2007_FEDERAL5301.wav
jeffrey fisher,0.11904761904761904,JUSTICE,2007,2007_JUSTICE7570.wav
jeffrey fisher,0.11904761904761904,JUSTICE,2007,2007_JUSTICE7571.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4861.wav
jeffrey fisher,0.11904761904761904,JUSTICE,2007,2007_JUSTICE7572.wav
jeffrey fisher,0.11904761904761904,FEDERAL,2007,2007_FEDERAL5302.wav
jeffrey fisher,0.11904761904761904,JUSTICE,2007,2007_JUSTICE7573.wav
jeffrey fisher,0.11904761904761904,JUSTICE,2007,2007_JUSTICE7574.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4862.wav
jeffrey fisher,0.11904761904761904,FEDERAL,2007,2007_FEDERAL5303.wav
jeffrey fisher,0.11904761904761904,JUSTICE,2007,2007_JUSTICE7575.wav
jeffrey fisher,0.11904761904761904,JUSTICE,2007,2007_JUSTICE7576.wav
jeffrey fisher,0.11904761904761904,JUSTICE,2007,2007_JUSTICE7577.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4863.wav
jeffrey fisher,0.11904761904761904,FEDERAL,2007,2007_FEDERAL5304.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4864.wav
jeffrey fisher,0.11904761904761904,GOVERNMENT,2007,2007_GOVERNMENT3825.wav
jeffrey fisher,0.11904761904761904,GOVERNMENT,2007,2007_GOVERNMENT3826.wav
jeffrey fisher,0.11904761904761904,CONGRESS,2007,2007_CONGRESS4865.wav
antonin scalia,Non,FEDERAL,2007,2007_FEDERAL5305.wav
antonin scalia,Non,FEDERAL,2007,2007_FEDERAL5306.wav
antonin scalia,Non,FEDERAL,2007,2007_FEDERAL5307.wav
antonin scalia,Non,GOVERNMENT,2007,2007_GOVERNMENT3827.wav
antonin scalia,Non,CONGRESS,2007,2007_CONGRESS4866.wav
antonin scalia,Non,CONGRESS,2007,2007_CONGRESS4867.wav
antonin scalia,Non,ARGUMENT,2007,2007_ARGUMENT3222.wav
antonin scalia,Non,ISSUE,2007,2007_ISSUE3169.wav
antonin scalia,Non,CONGRESS,2007,2007_CONGRESS4868.wav
antonin scalia,Non,ISSUE,2007,2007_ISSUE3170.wav
antonin scalia,Non,ARGUMENT,2007,2007_ARGUMENT3223.wav
stephen breyer,Non,CONGRESS,2007,2007_CONGRESS4869.wav
stephen breyer,Non,JUSTICE,2007,2007_JUSTICE7578.wav
stephen breyer,Non,CONGRESS,2007,2007_CONGRESS4870.wav
stephen breyer,Non,JUSTICE,2007,2007_JUSTICE7579.wav
paul clement,Non,JUSTICE,2007,2007_JUSTICE7580.wav
paul clement,Non,ISSUE,2007,2007_ISSUE3171.wav
paul clement,Non,ARGUMENT,2007,2007_ARGUMENT3224.wav
paul clement,Non,GOVERNMENT,2007,2007_GOVERNMENT3828.wav
paul clement,Non,JUSTICE,2007,2007_JUSTICE7581.wav
paul clement,Non,ISSUE,2007,2007_ISSUE3172.wav
paul clement,Non,JUSTICE,2007,2007_JUSTICE7582.wav
paul clement,Non,ISSUE,2007,2007_ISSUE3173.wav
paul clement,Non,EVIDENCE,2007,2007_EVIDENCE2659.wav
paul clement,Non,JUSTICE,2007,2007_JUSTICE7583.wav
paul clement,Non,EVIDENCE,2007,2007_EVIDENCE2660.wav
paul clement,Non,ISSUE,2007,2007_ISSUE3174.wav
paul clement,Non,JUSTICE,2007,2007_JUSTICE7584.wav
paul clement,Non,ARGUMENT,2007,2007_ARGUMENT3225.wav
paul clement,Non,FEDERAL,2007,2007_FEDERAL5308.wav
paul clement,Non,JUSTICE,2007,2007_JUSTICE7585.wav
paul clement,Non,FEDERAL,2007,2007_FEDERAL5309.wav
paul clement,Non,JUSTICE,2007,2007_JUSTICE7586.wav
paul clement,Non,JUSTICE,2007,2007_JUSTICE7587.wav
paul clement,Non,ISSUE,2007,2007_ISSUE3175.wav
david souter,Non,JUSTICE,2007,2007_JUSTICE7588.wav
david souter,Non,ISSUE,2007,2007_ISSUE3176.wav
david souter,Non,ARGUMENT,2007,2007_ARGUMENT3226.wav
david souter,Non,ISSUE,2007,2007_ISSUE3177.wav
david souter,Non,ISSUE,2007,2007_ISSUE3178.wav
david souter,Non,ISSUE,2007,2007_ISSUE3179.wav
david souter,Non,ARGUMENT,2007,2007_ARGUMENT3227.wav
david souter,Non,ARGUMENT,2007,2007_ARGUMENT3228.wav
david souter,Non,ARGUMENT,2007,2007_ARGUMENT3229.wav
david souter,Non,FEDERAL,2007,2007_FEDERAL5310.wav
david souter,Non,ARGUMENT,2007,2007_ARGUMENT3230.wav
david souter,Non,ARGUMENT,2007,2007_ARGUMENT3231.wav
david souter,Non,ARGUMENT,2007,2007_ARGUMENT3232.wav
david souter,Non,JUSTICE,2007,2007_JUSTICE7589.wav
david souter,Non,ARGUMENT,2007,2007_ARGUMENT3233.wav
david souter,Non,ARGUMENT,2007,2007_ARGUMENT3234.wav
david souter,Non,ARGUMENT,2007,2007_ARGUMENT3235.wav
david souter,Non,ISSUE,2007,2007_ISSUE3180.wav
david souter,Non,ISSUE,2007,2007_ISSUE3181.wav
david souter,Non,ARGUMENT,2007,2007_ARGUMENT3236.wav
david souter,Non,ARGUMENT,2007,2007_ARGUMENT3237.wav
david souter,Non,FEDERAL,2007,2007_FEDERAL5311.wav
david souter,Non,GOVERNMENT,2007,2007_GOVERNMENT3829.wav
paul smith,0.08950545727963642,JUSTICE,2007,2007_JUSTICE7590.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5818.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5819.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5820.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5821.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5822.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5823.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5824.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5825.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5826.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5827.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5828.wav
paul smith,0.08950545727963642,EVIDENCE,2007,2007_EVIDENCE2661.wav
paul smith,0.08950545727963642,JUSTICE,2007,2007_JUSTICE7591.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5829.wav
paul smith,0.08950545727963642,EVIDENCE,2007,2007_EVIDENCE2662.wav
paul smith,0.08950545727963642,EVIDENCE,2007,2007_EVIDENCE2663.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5830.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5831.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5832.wav
paul smith,0.08950545727963642,EVIDENCE,2007,2007_EVIDENCE2664.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5833.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5834.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5835.wav
paul smith,0.08950545727963642,EVIDENCE,2007,2007_EVIDENCE2665.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5836.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5837.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5838.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5839.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5840.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5841.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5842.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5843.wav
paul smith,0.08950545727963642,EVIDENCE,2007,2007_EVIDENCE2666.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5844.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5845.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5846.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5847.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5848.wav
paul smith,0.08950545727963642,JUSTICE,2007,2007_JUSTICE7592.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5849.wav
paul smith,0.08950545727963642,JUSTICE,2007,2007_JUSTICE7593.wav
paul smith,0.08950545727963642,EVIDENCE,2007,2007_EVIDENCE2667.wav
paul smith,0.08950545727963642,ARGUMENT,2007,2007_ARGUMENT3238.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5850.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5851.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5852.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5853.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5854.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5855.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5856.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5857.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5858.wav
paul smith,0.08950545727963642,HONOR,2007,2007_HONOR5859.wav
john stevens,0.28797816531883524,FEDERAL,2007,2007_FEDERAL5312.wav
anthony kennedy,Non,JUSTICE,2007,2007_JUSTICE7594.wav
anthony kennedy,Non,JUSTICE,2007,2007_JUSTICE7595.wav
anthony kennedy,Non,JUSTICE,2007,2007_JUSTICE7596.wav
thomas fisher,0.05963228348710511,JUSTICE,2007,2007_JUSTICE7597.wav
thomas fisher,0.05963228348710511,EVIDENCE,2007,2007_EVIDENCE2668.wav
thomas fisher,0.05963228348710511,EVIDENCE,2007,2007_EVIDENCE2669.wav
thomas fisher,0.05963228348710511,ISSUE,2007,2007_ISSUE3182.wav
thomas fisher,0.05963228348710511,HONOR,2007,2007_HONOR5860.wav
thomas fisher,0.05963228348710511,ARGUMENT,2007,2007_ARGUMENT3239.wav
thomas fisher,0.05963228348710511,FEDERAL,2007,2007_FEDERAL5313.wav
thomas fisher,0.05963228348710511,FEDERAL,2007,2007_FEDERAL5314.wav
thomas fisher,0.05963228348710511,FEDERAL,2007,2007_FEDERAL5315.wav
stephen breyer,Non,EVIDENCE,2007,2007_EVIDENCE2670.wav
stephen breyer,Non,EVIDENCE,2007,2007_EVIDENCE2671.wav
stephen breyer,Non,ARGUMENT,2007,2007_ARGUMENT3240.wav
stephen breyer,Non,JUSTICE,2007,2007_JUSTICE7598.wav
stephen breyer,Non,ISSUE,2007,2007_ISSUE3183.wav
stephen breyer,Non,JUSTICE,2007,2007_JUSTICE7599.wav
stephen breyer,Non,EVIDENCE,2007,2007_EVIDENCE2672.wav
stephen breyer,Non,JUSTICE,2007,2007_JUSTICE7600.wav
stephen breyer,Non,HONOR,2007,2007_HONOR5861.wav
stephen breyer,Non,EVIDENCE,2007,2007_EVIDENCE2673.wav
stephen breyer,Non,ARGUMENT,2007,2007_ARGUMENT3241.wav
stephen breyer,Non,HONOR,2007,2007_HONOR5862.wav
stephen breyer,Non,FEDERAL,2007,2007_FEDERAL5316.wav
stephen breyer,Non,EVIDENCE,2007,2007_EVIDENCE2674.wav
stephen breyer,Non,FEDERAL,2007,2007_FEDERAL5317.wav
stephen breyer,Non,FEDERAL,2007,2007_FEDERAL5318.wav
stephen breyer,Non,EVIDENCE,2007,2007_EVIDENCE2675.wav
stephen breyer,Non,HONOR,2007,2007_HONOR5863.wav
stephen breyer,Non,ISSUE,2007,2007_ISSUE3184.wav
stephen breyer,Non,HONOR,2007,2007_HONOR5864.wav
stephen breyer,Non,EVIDENCE,2007,2007_EVIDENCE2676.wav
stephen breyer,Non,JUSTICE,2007,2007_JUSTICE7601.wav
stephen breyer,Non,HONOR,2007,2007_HONOR5865.wav
stephen breyer,Non,HONOR,2007,2007_HONOR5866.wav
stephen breyer,Non,FEDERAL,2007,2007_FEDERAL5319.wav
stephen breyer,Non,ISSUE,2007,2007_ISSUE3185.wav
stephen breyer,Non,ARGUMENT,2007,2007_ARGUMENT3242.wav
stephen breyer,Non,EVIDENCE,2007,2007_EVIDENCE2677.wav
stephen breyer,Non,EVIDENCE,2007,2007_EVIDENCE2678.wav
stephen breyer,Non,JUSTICE,2007,2007_JUSTICE7602.wav
stephen breyer,Non,ARGUMENT,2007,2007_ARGUMENT3243.wav
stephen breyer,Non,EVIDENCE,2007,2007_EVIDENCE2679.wav
stephen breyer,Non,EVIDENCE,2007,2007_EVIDENCE2680.wav
marilyn burkhardt,0.0,JUSTICE,2007,2007_JUSTICE7603.wav
marilyn burkhardt,0.0,JUSTICE,2007,2007_JUSTICE7604.wav
marilyn burkhardt,0.0,JUSTICE,2007,2007_JUSTICE7605.wav
marilyn burkhardt,0.0,JUSTICE,2007,2007_JUSTICE7606.wav
marilyn burkhardt,0.0,JUSTICE,2007,2007_JUSTICE7607.wav
marilyn burkhardt,0.0,HONOR,2007,2007_HONOR5867.wav
marilyn burkhardt,0.0,JUSTICE,2007,2007_JUSTICE7608.wav
marilyn burkhardt,0.0,ISSUE,2007,2007_ISSUE3186.wav
marilyn burkhardt,0.0,ISSUE,2007,2007_ISSUE3187.wav
marilyn burkhardt,0.0,ISSUE,2007,2007_ISSUE3188.wav
marilyn burkhardt,0.0,ISSUE,2007,2007_ISSUE3189.wav
marilyn burkhardt,0.0,EVIDENCE,2007,2007_EVIDENCE2681.wav
marilyn burkhardt,0.0,JUSTICE,2007,2007_JUSTICE7609.wav
marilyn burkhardt,0.0,FEDERAL,2007,2007_FEDERAL5320.wav
marilyn burkhardt,0.0,FEDERAL,2007,2007_FEDERAL5321.wav
marilyn burkhardt,0.0,HONOR,2007,2007_HONOR5868.wav
marilyn burkhardt,0.0,HONOR,2007,2007_HONOR5869.wav
marilyn burkhardt,0.0,EVIDENCE,2007,2007_EVIDENCE2682.wav
marilyn burkhardt,0.0,EVIDENCE,2007,2007_EVIDENCE2683.wav
marilyn burkhardt,0.0,EVIDENCE,2007,2007_EVIDENCE2684.wav
marilyn burkhardt,0.0,EVIDENCE,2007,2007_EVIDENCE2685.wav
marilyn burkhardt,0.0,JUSTICE,2007,2007_JUSTICE7610.wav
marilyn burkhardt,0.0,JUSTICE,2007,2007_JUSTICE7611.wav
marilyn burkhardt,0.0,ISSUE,2007,2007_ISSUE3190.wav
marilyn burkhardt,0.0,FEDERAL,2007,2007_FEDERAL5322.wav
marilyn burkhardt,0.0,FEDERAL,2007,2007_FEDERAL5323.wav
marilyn burkhardt,0.0,EVIDENCE,2007,2007_EVIDENCE2686.wav
david souter,Non,JUSTICE,2007,2007_JUSTICE7612.wav
david souter,Non,JUSTICE,2007,2007_JUSTICE7613.wav
antonin scalia,Non,JUSTICE,2007,2007_JUSTICE7614.wav
antonin scalia,Non,EVIDENCE,2007,2007_EVIDENCE2687.wav
antonin scalia,Non,ARGUMENT,2007,2007_ARGUMENT3244.wav
antonin scalia,Non,ISSUE,2007,2007_ISSUE3191.wav
john stevens,0.28797816531883524,ISSUE,2007,2007_ISSUE3192.wav
anthony kennedy,Non,JUSTICE,2007,2007_JUSTICE7615.wav
anthony kennedy,Non,JUSTICE,2007,2007_JUSTICE7616.wav
anthony kennedy,Non,JUSTICE,2007,2007_JUSTICE7617.wav
anthony kennedy,Non,EVIDENCE,2007,2007_EVIDENCE2688.wav
anthony kennedy,Non,ISSUE,2007,2007_ISSUE3193.wav
anthony kennedy,Non,ISSUE,2007,2007_ISSUE3194.wav
anthony kennedy,Non,EVIDENCE,2007,2007_EVIDENCE2689.wav
anthony kennedy,Non,EVIDENCE,2007,2007_EVIDENCE2690.wav
ruth ginsburg,Non,JUSTICE,2007,2007_JUSTICE7618.wav
ruth ginsburg,Non,EVIDENCE,2007,2007_EVIDENCE2691.wav
ruth ginsburg,Non,FEDERAL,2007,2007_FEDERAL5324.wav
ruth ginsburg,Non,EVIDENCE,2007,2007_EVIDENCE2692.wav
ruth ginsburg,Non,FEDERAL,2007,2007_FEDERAL5325.wav
ruth ginsburg,Non,EVIDENCE,2007,2007_EVIDENCE2693.wav
ruth ginsburg,Non,FEDERAL,2007,2007_FEDERAL5326.wav
ruth ginsburg,Non,EVIDENCE,2007,2007_EVIDENCE2694.wav
stephen breyer,Non,EVIDENCE,2007,2007_EVIDENCE2695.wav
stephen breyer,Non,JUSTICE,2007,2007_JUSTICE7619.wav
stephen breyer,Non,JUSTICE,2007,2007_JUSTICE7620.wav
stephen breyer,Non,EVIDENCE,2007,2007_EVIDENCE2696.wav
antonin scalia,Non,ARGUMENT,2007,2007_ARGUMENT3245.wav
antonin scalia,Non,ARGUMENT,2007,2007_ARGUMENT3246.wav
antonin scalia,Non,CONGRESS,2007,2007_CONGRESS4871.wav
antonin scalia,Non,CONGRESS,2007,2007_CONGRESS4872.wav
antonin scalia,Non,JUSTICE,2007,2007_JUSTICE7621.wav
antonin scalia,Non,CONGRESS,2007,2007_CONGRESS4873.wav
antonin scalia,Non,ARGUMENT,2007,2007_ARGUMENT3247.wav
antonin scalia,Non,CONGRESS,2007,2007_CONGRESS4874.wav
antonin scalia,Non,ISSUE,2007,2007_ISSUE3195.wav
antonin scalia,Non,CONGRESS,2007,2007_CONGRESS4875.wav
antonin scalia,Non,JUSTICE,2007,2007_JUSTICE7622.wav
john stevens,0.28797816531883524,JUSTICE,2007,2007_JUSTICE7623.wav
anthony kennedy,Non,ARGUMENT,2007,2007_ARGUMENT3248.wav
anthony kennedy,Non,JUSTICE,2007,2007_JUSTICE7624.wav
anthony kennedy,Non,ARGUMENT,2007,2007_ARGUMENT3249.wav
anthony kennedy,Non,GOVERNMENT,2007,2007_GOVERNMENT3830.wav
anthony kennedy,Non,GOVERNMENT,2007,2007_GOVERNMENT3831.wav
ruth ginsburg,Non,ARGUMENT,2007,2007_ARGUMENT3250.wav
ruth ginsburg,Non,ARGUMENT,2007,2007_ARGUMENT3251.wav
ruth ginsburg,Non,CONGRESS,2007,2007_CONGRESS4876.wav
ruth ginsburg,Non,CONGRESS,2007,2007_CONGRESS4877.wav
margaret katze,Non,JUSTICE,2007,2007_JUSTICE7625.wav
margaret katze,Non,ISSUE,2007,2007_ISSUE3196.wav
margaret katze,Non,GOVERNMENT,2007,2007_GOVERNMENT3832.wav
margaret katze,Non,CONGRESS,2007,2007_CONGRESS4878.wav
margaret katze,Non,JUSTICE,2007,2007_JUSTICE7626.wav
margaret katze,Non,CONGRESS,2007,2007_CONGRESS4879.wav
margaret katze,Non,HONOR,2007,2007_HONOR5870.wav
margaret katze,Non,HONOR,2007,2007_HONOR5871.wav
margaret katze,Non,HONOR,2007,2007_HONOR5872.wav
margaret katze,Non,CONGRESS,2007,2007_CONGRESS4880.wav
margaret katze,Non,CONGRESS,2007,2007_CONGRESS4881.wav
margaret katze,Non,CONGRESS,2007,2007_CONGRESS4882.wav
margaret katze,Non,HONOR,2007,2007_HONOR5873.wav
margaret katze,Non,HONOR,2007,2007_HONOR5874.wav
margaret katze,Non,HONOR,2007,2007_HONOR5875.wav
margaret katze,Non,CONGRESS,2007,2007_CONGRESS4883.wav
margaret katze,Non,JUSTICE,2007,2007_JUSTICE7627.wav
margaret katze,Non,HONOR,2007,2007_HONOR5876.wav
margaret katze,Non,HONOR,2007,2007_HONOR5877.wav
margaret katze,Non,HONOR,2007,2007_HONOR5878.wav
margaret katze,Non,CONGRESS,2007,2007_CONGRESS4884.wav
margaret katze,Non,HONOR,2007,2007_HONOR5879.wav
margaret katze,Non,HONOR,2007,2007_HONOR5880.wav
margaret katze,Non,HONOR,2007,2007_HONOR5881.wav
margaret katze,Non,HONOR,2007,2007_HONOR5882.wav
margaret katze,Non,HONOR,2007,2007_HONOR5883.wav
margaret katze,Non,HONOR,2007,2007_HONOR5884.wav
margaret katze,Non,CONGRESS,2007,2007_CONGRESS4885.wav
margaret katze,Non,HONOR,2007,2007_HONOR5885.wav
margaret katze,Non,CONGRESS,2007,2007_CONGRESS4886.wav
margaret katze,Non,HONOR,2007,2007_HONOR5886.wav
margaret katze,Non,GOVERNMENT,2007,2007_GOVERNMENT3833.wav
margaret katze,Non,CONGRESS,2007,2007_CONGRESS4887.wav
margaret katze,Non,HONOR,2007,2007_HONOR5887.wav
margaret katze,Non,JUSTICE,2007,2007_JUSTICE7628.wav
margaret katze,Non,JUSTICE,2007,2007_JUSTICE7629.wav
margaret katze,Non,ISSUE,2007,2007_ISSUE3197.wav
margaret katze,Non,CONGRESS,2007,2007_CONGRESS4888.wav
margaret katze,Non,CONGRESS,2007,2007_CONGRESS4889.wav
margaret katze,Non,CONGRESS,2007,2007_CONGRESS4890.wav
margaret katze,Non,HONOR,2007,2007_HONOR5888.wav
margaret katze,Non,CONGRESS,2007,2007_CONGRESS4891.wav
margaret katze,Non,CONGRESS,2007,2007_CONGRESS4892.wav
margaret katze,Non,HONOR,2007,2007_HONOR5889.wav
margaret katze,Non,CONGRESS,2007,2007_CONGRESS4893.wav
margaret katze,Non,CONGRESS,2007,2007_CONGRESS4894.wav
stephen breyer,Non,JUSTICE,2007,2007_JUSTICE7630.wav
stephen breyer,Non,JUSTICE,2007,2007_JUSTICE7631.wav
stephen breyer,Non,ARGUMENT,2007,2007_ARGUMENT3252.wav
stephen breyer,Non,ISSUE,2007,2007_ISSUE3198.wav
stephen breyer,Non,CONGRESS,2007,2007_CONGRESS4895.wav
leondra kruger,Non,JUSTICE,2007,2007_JUSTICE7632.wav
leondra kruger,Non,CONGRESS,2007,2007_CONGRESS4896.wav
leondra kruger,Non,JUSTICE,2007,2007_JUSTICE7633.wav
leondra kruger,Non,JUSTICE,2007,2007_JUSTICE7634.wav
leondra kruger,Non,CONGRESS,2007,2007_CONGRESS4897.wav
leondra kruger,Non,CONGRESS,2007,2007_CONGRESS4898.wav
leondra kruger,Non,HONOR,2007,2007_HONOR5890.wav
leondra kruger,Non,HONOR,2007,2007_HONOR5891.wav
leondra kruger,Non,CONGRESS,2007,2007_CONGRESS4899.wav
leondra kruger,Non,CONGRESS,2007,2007_CONGRESS4900.wav
leondra kruger,Non,CONGRESS,2007,2007_CONGRESS4901.wav
leondra kruger,Non,HONOR,2007,2007_HONOR5892.wav
leondra kruger,Non,CONGRESS,2007,2007_CONGRESS4902.wav
leondra kruger,Non,CONGRESS,2007,2007_CONGRESS4903.wav
leondra kruger,Non,HONOR,2007,2007_HONOR5893.wav
leondra kruger,Non,CONGRESS,2007,2007_CONGRESS4904.wav
leondra kruger,Non,CONGRESS,2007,2007_CONGRESS4905.wav
leondra kruger,Non,CONGRESS,2007,2007_CONGRESS4906.wav
